wconfid,pctid,y,z,time
1,70,0.613,0.301,0 days 09:09:23
1,70,-0.363,-0.043,0 days 09:09:24
1,70,0.16,-0.535,0 days 09:09:25
1,70,0.457,-0.316,0 days 09:09:26
1,70,0.258,0.078,0 days 09:09:27
1,70,-2.461,0.063,0 days 09:09:28
1,70,-0.148,-0.117,0 days 09:09:29
1,70,0.348,-0.551,0 days 09:09:30
1,70,0.422,-0.187,0 days 09:09:31
1,70,0.613,0.141,0 days 09:09:32
1,70,-0.195,-0.215,0 days 09:09:33
1,70,-0.125,-0.195,0 days 09:09:34
1,70,0.547,-0.508,0 days 09:09:35
1,70,0.07,-0.137,0 days 09:09:36
1,70,-0.633,0.746,0 days 09:09:37
1,70,0.129,0.113,0 days 09:09:38
1,70,-0.055,-0.566,0 days 09:09:39
1,70,1.145,-0.508,0 days 09:09:40
1,70,-0.004,-0.078,0 days 09:09:41
1,70,-1.426,0.113,0 days 09:09:42
1,70,-0.32,-0.285,0 days 09:09:43
1,70,0.117,-0.426,0 days 09:09:44
1,70,0.102,-0.195,0 days 09:09:45
1,70,0.75,0.148,0 days 09:09:46
1,70,-0.258,-0.18,0 days 09:09:47
1,70,0.426,-0.762,0 days 09:09:48
1,70,0.336,-0.109,0 days 09:09:49
1,70,-0.012,0.039,0 days 09:09:50
1,70,-3.387,0.109,0 days 09:09:51
1,70,0.129,0.086,0 days 09:09:52
1,70,0.098,-0.504,0 days 09:09:53
1,70,0.719,-0.012,0 days 09:09:54
1,70,0.031,-0.105,0 days 09:09:55
1,70,0.02,-0.57,0 days 09:09:56
1,70,-0.309,0.273,0 days 09:09:57
1,70,0.281,-0.789,0 days 09:09:58
1,70,0.156,-0.09,0 days 09:09:59
1,75,-2.266,0.09,0 days 09:10:00
1,75,-0.066,-0.137,0 days 09:10:01
1,75,0.113,-0.473,0 days 09:10:02
1,75,0.355,-0.023,0 days 09:10:03
1,75,0.543,0.23,0 days 09:10:04
1,75,-0.105,-0.301,0 days 09:10:05
1,75,-0.273,0.273,0 days 09:10:06
1,75,0.203,-0.523,0 days 09:10:07
1,75,0.262,-0.262,0 days 09:10:08
1,75,-0.414,0.555,0 days 09:10:09
1,75,-0.023,0.512,0 days 09:10:10
1,75,0.441,-0.82,0 days 09:10:11
1,75,1.109,-0.547,0 days 09:10:12
1,75,0.152,-0.02,0 days 09:10:13
1,75,-1.094,0.461,0 days 09:10:14
1,75,-0.223,-0.359,0 days 09:10:15
1,75,0.0,-0.539,0 days 09:10:16
1,75,0.113,-0.223,0 days 09:10:17
1,75,0.445,0.195,0 days 09:10:18
1,75,-0.285,0.141,0 days 09:10:19
1,75,0.664,-0.609,0 days 09:10:20
1,75,1.051,-0.055,0 days 09:10:21
1,75,0.387,0.172,0 days 09:10:22
1,75,-2.363,-0.258,0 days 09:10:23
1,75,-0.078,-0.195,0 days 09:10:24
1,75,-0.254,-0.332,0 days 09:10:25
1,75,0.145,-0.152,0 days 09:10:26
1,75,-0.285,0.168,0 days 09:10:27
1,75,-0.082,0.379,0 days 09:10:28
1,75,0.73,-0.559,0 days 09:10:29
1,75,1.219,-0.414,0 days 09:10:30
1,75,0.016,-0.121,0 days 09:10:31
1,75,0.051,-0.445,0 days 09:10:32
1,75,-0.18,0.219,0 days 09:10:33
1,75,0.035,-0.312,0 days 09:10:34
1,75,0.215,-0.301,0 days 09:10:35
1,75,-1.082,0.402,0 days 09:10:36
1,75,-0.285,-0.016,0 days 09:10:37
1,75,0.492,-0.98,0 days 09:10:38
1,75,0.609,-0.133,0 days 09:10:39
1,75,0.234,-0.094,0 days 09:10:40
1,75,0.492,-0.039,0 days 09:10:41
1,75,-0.395,0.035,0 days 09:10:42
1,75,0.234,-0.367,0 days 09:10:43
1,75,0.027,-0.535,0 days 09:10:44
1,75,-3.59,-0.516,0 days 09:10:45
1,75,-0.113,0.309,0 days 09:10:46
1,75,-0.066,-0.539,0 days 09:10:47
1,75,0.293,-0.762,0 days 09:10:48
1,75,1.578,0.855,0 days 09:10:49
1,75,-0.187,-0.387,0 days 09:10:50
1,75,0.527,-0.773,0 days 09:10:51
1,75,0.707,-0.246,0 days 09:10:52
1,75,0.391,0.043,0 days 09:10:53
1,75,-1.691,0.543,0 days 09:10:54
1,75,-0.133,-0.312,0 days 09:10:55
1,75,-0.172,-0.402,0 days 09:10:56
1,75,0.246,-0.422,0 days 09:10:57
1,75,-2.172,0.785,0 days 09:10:58
1,75,-0.289,-0.617,0 days 09:10:59
1,75,0.309,-0.406,0 days 09:11:00
1,75,0.57,-0.168,0 days 09:11:01
1,75,1.195,0.352,0 days 09:11:02
1,75,-0.012,0.504,0 days 09:11:03
1,75,-0.25,-0.387,0 days 09:11:04
1,75,0.34,-0.184,0 days 09:11:05
1,75,-0.086,-0.277,0 days 09:11:06
1,75,-1.625,0.645,0 days 09:11:07
1,75,-0.039,-0.258,0 days 09:11:08
1,75,0.23,-0.32,0 days 09:11:09
1,75,0.355,-0.344,0 days 09:11:10
1,75,-1.574,1.062,0 days 09:11:11
1,75,-0.277,-0.336,0 days 09:11:12
1,75,0.031,-0.34,0 days 09:11:13
1,75,0.684,-0.316,0 days 09:11:14
1,75,1.008,-0.187,0 days 09:11:15
1,75,-0.312,-0.133,0 days 09:11:16
1,75,0.223,-0.941,0 days 09:11:17
1,75,0.539,-0.563,0 days 09:11:18
1,75,0.598,0.074,0 days 09:11:19
1,75,-1.484,0.777,0 days 09:11:20
1,75,-0.105,-0.414,0 days 09:11:21
1,75,-0.105,-0.469,0 days 09:11:22
1,75,0.102,0.113,0 days 09:11:23
1,75,-4.34,0.422,0 days 09:11:24
1,75,-0.176,-0.648,0 days 09:11:25
1,75,0.215,-0.52,0 days 09:11:26
1,75,0.23,-0.25,0 days 09:11:27
1,75,1.937,1.0,0 days 09:11:28
1,75,-0.121,-0.563,0 days 09:11:29
1,75,0.676,-0.922,0 days 09:11:30
1,75,0.973,-0.262,0 days 09:11:31
1,75,0.453,-0.309,0 days 09:11:32
1,75,-0.309,0.289,0 days 09:11:33
1,75,-0.207,-0.363,0 days 09:11:34
1,75,0.207,-0.707,0 days 09:11:35
1,75,0.375,0.215,0 days 09:11:36
1,75,-2.93,0.598,0 days 09:11:37
1,75,-0.398,-0.852,0 days 09:11:38
1,75,-0.027,-0.613,0 days 09:11:39
1,75,0.145,-0.738,0 days 09:11:40
1,75,1.297,0.488,0 days 09:11:41
1,75,-0.371,-0.617,0 days 09:11:42
1,75,0.875,-0.992,0 days 09:11:43
1,75,1.371,-0.316,0 days 09:11:44
1,75,0.512,0.566,0 days 09:11:45
1,75,0.063,-0.535,0 days 09:11:46
1,75,-0.238,0.055,0 days 09:11:47
1,75,0.254,-0.773,0 days 09:11:48
1,75,0.465,-0.375,0 days 09:11:49
1,75,-4.578,0.18,0 days 09:11:50
1,75,0.012,-0.688,0 days 09:11:51
1,75,0.051,-0.543,0 days 09:11:52
1,75,0.449,-0.801,0 days 09:11:53
1,75,1.852,0.949,0 days 09:11:54
1,75,-0.082,-0.371,0 days 09:11:55
1,75,0.883,-0.836,0 days 09:11:56
1,75,0.813,-0.418,0 days 09:11:57
1,75,0.238,-0.121,0 days 09:11:58
1,75,0.496,-0.773,0 days 09:11:59
1,75,-0.395,0.113,0 days 09:12:00
1,75,0.035,-0.691,0 days 09:12:01
1,75,0.688,-0.039,0 days 09:12:02
1,75,-4.563,-0.234,0 days 09:12:03
1,75,-0.516,0.41,0 days 09:12:04
1,75,-0.055,-0.574,0 days 09:12:05
1,75,0.18,0.223,0 days 09:12:06
1,75,0.844,0.332,0 days 09:12:07
1,75,-0.234,0.02,0 days 09:12:08
1,75,0.723,-0.699,0 days 09:12:09
1,75,1.203,-1.129,0 days 09:12:10
1,75,0.355,0.574,0 days 09:12:11
1,75,0.145,-0.281,0 days 09:12:12
1,75,-0.359,0.082,0 days 09:12:13
1,75,0.152,-0.582,0 days 09:12:14
1,75,0.59,-0.184,0 days 09:12:15
1,75,-4.918,-0.16,0 days 09:12:16
1,75,-0.418,0.551,0 days 09:12:17
1,75,-0.063,-0.512,0 days 09:12:18
1,75,0.098,0.23,0 days 09:12:19
1,75,0.375,0.262,0 days 09:12:20
1,75,0.074,0.328,0 days 09:12:21
1,75,0.883,-0.93,0 days 09:12:22
1,75,1.348,-0.465,0 days 09:12:23
1,75,0.449,0.688,0 days 09:12:24
1,75,0.246,-0.813,0 days 09:12:25
1,75,-0.402,0.262,0 days 09:12:26
1,75,0.316,-0.699,0 days 09:12:27
1,75,0.449,-0.305,0 days 09:12:28
1,75,-4.363,-0.504,0 days 09:12:29
1,75,-0.527,0.375,0 days 09:12:30
1,75,-0.121,-0.598,0 days 09:12:31
1,75,0.152,0.297,0 days 09:12:32
1,75,0.059,0.477,0 days 09:12:33
1,75,-0.051,0.805,0 days 09:12:34
1,75,0.891,-0.887,0 days 09:12:35
1,75,0.98,-0.582,0 days 09:12:36
1,75,0.883,-0.027,0 days 09:12:37
1,75,0.207,1.133,0 days 09:12:38
1,75,-0.438,0.102,0 days 09:12:39
1,75,0.289,-0.715,0 days 09:12:40
1,75,0.367,-0.832,0 days 09:12:41
1,75,-1.988,0.223,0 days 09:12:42
1,75,-0.34,0.16,0 days 09:12:43
1,75,-0.043,-0.754,0 days 09:12:44
1,75,0.207,-0.121,0 days 09:12:45
1,75,-1.613,1.078,0 days 09:12:46
1,75,0.332,-0.156,0 days 09:12:47
1,75,0.488,-0.883,0 days 09:12:48
1,75,0.531,-0.219,0 days 09:12:49
1,75,1.953,0.184,0 days 09:12:50
1,75,-0.043,0.27,0 days 09:12:51
1,75,0.187,-0.945,0 days 09:12:52
1,75,0.363,0.0,0 days 09:12:53
1,75,0.129,-0.453,0 days 09:12:54
1,75,-1.641,0.82,0 days 09:12:55
1,75,-0.387,0.477,0 days 09:12:56
1,75,0.059,-0.742,0 days 09:12:57
1,75,0.348,-0.398,0 days 09:12:58
1,75,-1.531,1.133,0 days 09:12:59
1,75,-0.039,-0.391,0 days 09:13:00
1,75,-0.07,-0.426,0 days 09:13:01
1,75,0.305,-0.289,0 days 09:13:02
1,75,1.051,0.371,0 days 09:13:03
1,75,-0.168,-0.512,0 days 09:13:04
1,75,0.641,-0.875,0 days 09:13:05
1,75,1.238,-0.539,0 days 09:13:06
1,75,0.422,0.449,0 days 09:13:07
1,75,0.527,-0.867,0 days 09:13:08
1,75,-0.438,0.27,0 days 09:13:09
1,75,0.102,-0.59,0 days 09:13:10
1,75,-0.098,0.012,0 days 09:13:11
1,75,-3.523,-0.605,0 days 09:13:12
1,75,-0.496,0.09,0 days 09:13:13
1,75,0.039,-0.563,0 days 09:13:14
1,75,0.086,0.281,0 days 09:13:15
1,75,0.266,0.34,0 days 09:13:16
1,75,0.082,0.305,0 days 09:13:17
1,75,0.984,-0.852,0 days 09:13:18
1,75,1.23,-0.57,0 days 09:13:19
1,75,0.352,0.41,0 days 09:13:20
1,75,0.656,-0.863,0 days 09:13:21
1,75,-0.453,0.184,0 days 09:13:22
1,75,0.566,-0.641,0 days 09:13:23
1,75,0.277,-0.859,0 days 09:13:24
1,75,-3.625,-0.793,0 days 09:13:25
1,75,-0.508,0.137,0 days 09:13:26
1,75,0.219,-0.621,0 days 09:13:27
1,75,0.187,0.352,0 days 09:13:28
1,75,0.082,0.227,0 days 09:13:29
1,75,0.031,0.258,0 days 09:13:30
1,75,0.871,-0.859,0 days 09:13:31
1,75,0.918,-0.461,0 days 09:13:32
1,75,0.324,0.074,0 days 09:13:33
1,75,0.367,0.344,0 days 09:13:34
1,75,-0.332,-0.035,0 days 09:13:35
1,75,0.563,-0.809,0 days 09:13:36
1,75,0.383,-0.559,0 days 09:13:37
1,75,-3.473,0.234,0 days 09:13:38
1,75,-0.555,0.574,0 days 09:13:39
1,75,-0.012,-0.617,0 days 09:13:40
1,75,0.336,-0.281,0 days 09:13:41
1,75,-0.711,0.684,0 days 09:13:42
1,75,-0.273,-0.203,0 days 09:13:43
1,75,0.305,-0.719,0 days 09:13:44
1,75,0.703,-0.043,0 days 09:13:45
1,75,1.812,0.508,0 days 09:13:46
1,75,-0.187,0.004,0 days 09:13:47
1,75,0.305,-0.332,0 days 09:13:48
1,75,0.84,-0.086,0 days 09:13:49
1,75,0.32,-0.172,0 days 09:13:50
1,75,-0.559,0.363,0 days 09:13:51
1,75,-0.18,-0.688,0 days 09:13:52
1,75,0.512,-0.75,0 days 09:13:53
1,75,0.148,-0.598,0 days 09:13:54
1,75,-4.398,-0.578,0 days 09:13:55
1,75,-0.473,0.238,0 days 09:13:56
1,75,0.176,-0.762,0 days 09:13:57
1,75,0.211,0.055,0 days 09:13:58
1,75,-0.187,0.906,0 days 09:13:59
1,75,-0.285,0.141,0 days 09:14:00
1,75,0.809,-0.668,0 days 09:14:01
1,75,0.703,-0.25,0 days 09:14:02
1,75,1.273,0.797,0 days 09:14:03
1,75,0.469,1.293,0 days 09:14:04
1,75,-0.477,0.289,0 days 09:14:05
1,75,0.145,-0.543,0 days 09:14:06
1,75,0.34,0.293,0 days 09:14:07
1,75,-3.949,-0.164,0 days 09:14:08
1,75,-0.23,0.215,0 days 09:14:09
1,75,-0.066,-0.68,0 days 09:14:10
1,75,0.398,-0.23,0 days 09:14:11
1,75,-1.742,1.316,0 days 09:14:12
1,75,-0.023,-0.066,0 days 09:14:13
1,75,0.449,-0.262,0 days 09:14:14
1,75,0.258,-0.316,0 days 09:14:15
1,75,2.031,0.434,0 days 09:14:16
1,75,-0.25,-0.41,0 days 09:14:17
1,75,0.348,-0.426,0 days 09:14:18
1,75,0.914,-0.691,0 days 09:14:19
1,75,0.289,0.359,0 days 09:14:20
1,75,0.215,-0.867,0 days 09:14:21
1,75,-0.359,0.168,0 days 09:14:22
1,75,0.641,-0.992,0 days 09:14:23
1,75,-0.113,-0.051,0 days 09:14:24
1,75,-1.641,0.141,0 days 09:14:25
1,75,-0.305,0.715,0 days 09:14:26
1,75,0.887,-0.43,0 days 09:14:27
1,75,0.074,-0.625,0 days 09:14:28
1,75,-1.82,0.914,0 days 09:14:29
1,75,-0.613,0.438,0 days 09:14:30
1,75,0.441,-0.629,0 days 09:14:31
1,75,0.02,-0.758,0 days 09:14:32
1,75,0.246,1.059,0 days 09:14:33
1,75,-0.23,0.387,0 days 09:14:34
1,75,-0.523,-1.094,0 days 09:14:35
1,75,-0.176,-1.465,0 days 09:14:36
1,75,0.355,0.484,0 days 09:14:37
1,75,-0.027,0.398,0 days 09:14:38
1,75,-0.141,-0.102,0 days 09:14:39
1,75,0.609,0.25,0 days 09:14:40
1,75,0.324,-0.281,0 days 09:14:41
1,75,-0.312,0.793,0 days 09:14:42
1,75,-0.133,-0.156,0 days 09:14:43
1,75,1.004,-0.395,0 days 09:14:44
1,75,0.109,-0.613,0 days 09:14:45
1,75,-0.996,0.328,0 days 09:14:46
1,75,-0.074,0.891,0 days 09:14:47
1,75,0.648,-1.09,0 days 09:14:48
1,75,0.063,-0.5,0 days 09:14:49
1,75,-1.18,1.457,0 days 09:14:50
1,75,-0.395,-0.559,0 days 09:14:51
1,75,0.203,-0.531,0 days 09:14:52
1,75,0.219,-0.02,0 days 09:14:53
1,75,0.211,0.434,0 days 09:14:54
1,75,-0.566,-0.836,0 days 09:14:55
1,75,-0.57,0.109,0 days 09:14:56
1,75,0.25,-0.66,0 days 09:14:57
1,75,0.551,0.355,0 days 09:14:58
1,75,0.227,-0.32,0 days 09:14:59
1,75,-0.164,0.203,0 days 09:15:00
1,75,3.254,-1.316,0 days 09:15:01
1,75,0.187,-0.766,0 days 09:15:02
1,75,-0.023,-0.484,0 days 09:15:03
1,75,-0.379,-0.766,0 days 09:15:04
1,75,1.094,-0.352,0 days 09:15:05
1,75,0.262,-0.531,0 days 09:15:06
1,75,-1.445,0.531,0 days 09:15:07
1,75,-0.086,0.039,0 days 09:15:08
1,75,0.105,-0.895,0 days 09:15:09
1,75,-0.094,-0.695,0 days 09:15:10
1,75,1.426,-0.496,0 days 09:15:11
1,75,0.301,0.938,0 days 09:15:12
1,75,-0.27,-0.598,0 days 09:15:13
1,75,0.355,-0.055,0 days 09:15:14
1,75,0.316,0.5,0 days 09:15:15
1,75,0.09,2.582,0 days 09:15:16
1,75,-0.137,-0.289,0 days 09:15:17
1,75,0.508,-0.734,0 days 09:15:18
1,75,0.5,-0.379,0 days 09:15:19
1,75,0.059,0.809,0 days 09:15:20
1,75,-0.262,-0.035,0 days 09:15:21
1,75,2.062,-0.676,0 days 09:15:22
1,75,0.297,-0.715,0 days 09:15:23
1,75,-0.727,-0.777,0 days 09:15:24
1,75,-0.172,-0.586,0 days 09:15:25
1,75,1.445,-0.738,0 days 09:15:26
1,75,-0.121,-0.234,0 days 09:15:27
1,75,-3.023,-0.93,0 days 09:15:28
1,75,-0.285,-0.176,0 days 09:15:29
1,75,0.652,-0.605,0 days 09:15:30
1,75,0.285,0.531,0 days 09:15:31
1,75,0.383,-2.34,0 days 09:15:32
1,75,-0.949,-0.281,0 days 09:15:33
1,75,0.207,-0.809,0 days 09:15:34
1,75,0.117,-0.387,0 days 09:15:35
1,75,0.699,0.563,0 days 09:15:36
1,75,-0.574,-0.473,0 days 09:15:37
1,75,-0.523,-0.594,0 days 09:15:38
1,75,0.207,-0.148,0 days 09:15:39
1,75,0.477,0.742,0 days 09:15:40
1,75,-0.859,2.055,0 days 09:15:41
1,75,-0.348,-0.563,0 days 09:15:42
1,75,0.715,-0.297,0 days 09:15:43
1,75,0.574,-0.461,0 days 09:15:44
1,75,-0.41,0.277,0 days 09:15:45
1,75,-0.277,0.074,0 days 09:15:46
1,75,2.184,-0.508,0 days 09:15:47
1,75,-0.551,0.18,0 days 09:15:48
1,75,-2.816,-0.703,0 days 09:15:49
1,75,0.074,-0.051,0 days 09:15:50
1,75,0.633,-0.145,0 days 09:15:51
1,75,0.176,-0.391,0 days 09:15:52
1,75,-2.332,0.047,0 days 09:15:53
1,75,0.305,0.063,0 days 09:15:54
1,75,0.074,-0.625,0 days 09:15:55
1,75,0.078,-0.449,0 days 09:15:56
1,75,1.285,0.855,0 days 09:15:57
1,75,-0.195,-0.273,0 days 09:15:58
1,75,-0.187,-0.5,0 days 09:15:59
1,75,0.102,0.285,0 days 09:16:00
1,75,0.34,0.063,0 days 09:16:01
1,75,0.219,-1.887,0 days 09:16:02
1,75,-0.371,-0.434,0 days 09:16:03
1,75,0.379,-0.246,0 days 09:16:04
1,75,0.719,-0.285,0 days 09:16:05
1,75,-1.195,0.68,0 days 09:16:06
1,75,-0.18,-0.449,0 days 09:16:07
1,75,2.246,-0.434,0 days 09:16:08
1,75,1.25,-0.449,0 days 09:16:09
1,75,-1.844,-0.879,0 days 09:16:10
1,75,-0.215,0.781,0 days 09:16:11
1,75,0.543,-0.938,0 days 09:16:12
1,75,-0.012,-0.875,0 days 09:16:13
1,75,-2.219,0.297,0 days 09:16:14
1,75,-0.195,-0.586,0 days 09:16:15
1,75,0.133,-0.586,0 days 09:16:16
1,75,-0.055,-0.141,0 days 09:16:17
1,75,-1.305,-0.785,0 days 09:16:18
1,75,-0.387,-0.367,0 days 09:16:19
1,75,0.266,-0.824,0 days 09:16:20
1,75,0.27,-0.379,0 days 09:16:21
1,75,0.895,1.016,0 days 09:16:22
1,75,-0.77,-0.391,0 days 09:16:23
1,75,-0.199,-0.41,0 days 09:16:24
1,75,0.023,-1.371,0 days 09:16:25
1,75,0.531,0.117,0 days 09:16:26
1,75,-0.105,-1.695,0 days 09:16:27
1,75,-0.547,-0.609,0 days 09:16:28
1,75,1.035,-0.645,0 days 09:16:29
1,75,0.398,0.242,0 days 09:16:30
1,75,-0.391,0.09,0 days 09:16:31
1,75,-0.262,-0.164,0 days 09:16:32
1,75,1.672,-0.574,0 days 09:16:33
1,75,-0.41,-0.316,0 days 09:16:34
1,75,-2.367,0.512,0 days 09:16:35
1,75,-0.492,0.449,0 days 09:16:36
1,75,0.863,-0.594,0 days 09:16:37
1,75,0.078,-0.086,0 days 09:16:38
1,75,-0.871,-0.063,0 days 09:16:39
1,75,0.043,-0.691,0 days 09:16:40
1,75,0.18,-0.734,0 days 09:16:41
1,75,0.398,-0.387,0 days 09:16:42
1,75,0.883,0.98,0 days 09:16:43
1,75,-0.707,-0.559,0 days 09:16:44
1,75,-0.484,-0.457,0 days 09:16:45
1,75,-0.055,-1.219,0 days 09:16:46
1,75,0.578,0.52,0 days 09:16:47
1,75,-0.582,-1.316,0 days 09:16:48
1,75,-0.215,-0.688,0 days 09:16:49
1,75,0.645,-0.742,0 days 09:16:50
1,75,0.348,0.504,0 days 09:16:51
1,75,-0.859,-0.316,0 days 09:16:52
1,75,-0.211,-0.785,0 days 09:16:53
1,75,2.461,-0.145,0 days 09:16:54
1,75,0.516,-0.676,0 days 09:16:55
1,75,-0.723,0.219,0 days 09:16:56
1,75,-0.703,0.285,0 days 09:16:57
1,75,1.02,-0.48,0 days 09:16:58
1,75,-0.051,-0.227,0 days 09:16:59
1,75,-1.93,-0.477,0 days 09:17:00
1,75,-0.816,0.063,0 days 09:17:01
1,75,0.297,-1.043,0 days 09:17:02
1,75,0.191,-0.484,0 days 09:17:03
1,75,0.98,0.766,0 days 09:17:04
1,75,0.172,0.805,0 days 09:17:05
1,75,-0.129,-0.504,0 days 09:17:06
1,75,0.602,0.047,0 days 09:17:07
1,75,0.063,0.52,0 days 09:17:08
1,75,-1.359,-0.297,0 days 09:17:09
1,75,0.063,0.133,0 days 09:17:10
1,75,1.543,-0.875,0 days 09:17:11
1,75,-0.688,-0.156,0 days 09:17:12
1,75,-1.937,0.375,0 days 09:17:13
1,75,-0.32,0.207,0 days 09:17:14
1,75,0.758,-0.719,0 days 09:17:15
1,75,-0.105,-0.059,0 days 09:17:16
1,75,-2.777,1.676,0 days 09:17:17
1,75,-0.504,-0.066,0 days 09:17:18
1,75,0.125,-0.922,0 days 09:17:19
1,75,-0.184,-0.512,0 days 09:17:20
1,75,0.57,2.207,0 days 09:17:21
1,75,-0.516,1.516,0 days 09:17:22
1,75,-0.324,-0.402,0 days 09:17:23
1,75,0.168,-1.004,0 days 09:17:24
1,75,0.316,0.121,0 days 09:17:25
1,75,0.512,-0.063,0 days 09:17:26
1,75,-0.523,0.051,0 days 09:17:27
1,75,0.902,-0.582,0 days 09:17:28
1,75,-0.098,-0.707,0 days 09:17:29
1,75,-1.406,0.273,0 days 09:17:30
1,75,-0.207,-0.211,0 days 09:17:31
1,75,2.305,-0.469,0 days 09:17:32
1,75,-0.371,-0.305,0 days 09:17:33
1,75,-2.574,1.082,0 days 09:17:34
1,75,-0.137,-0.602,0 days 09:17:35
1,75,1.199,-0.012,0 days 09:17:36
1,75,0.105,-0.461,0 days 09:17:37
1,75,-2.957,-0.398,0 days 09:17:38
1,75,-0.207,0.055,0 days 09:17:39
1,75,0.34,-0.18,0 days 09:17:40
1,75,-0.332,-0.605,0 days 09:17:41
1,75,-1.004,-0.469,0 days 09:17:42
1,75,0.121,-0.148,0 days 09:17:43
1,75,0.18,-0.992,0 days 09:17:44
1,75,0.371,-0.246,0 days 09:17:45
1,75,0.992,0.621,0 days 09:17:46
1,75,-0.922,-0.59,0 days 09:17:47
1,75,-0.5,-0.246,0 days 09:17:48
1,75,0.18,-1.031,0 days 09:17:49
1,75,0.551,0.113,0 days 09:17:50
1,75,-1.059,-1.324,0 days 09:17:51
1,75,-0.332,-0.164,0 days 09:17:52
1,75,0.965,-0.332,0 days 09:17:53
1,75,0.203,0.531,0 days 09:17:54
1,75,-0.461,0.027,0 days 09:17:55
1,75,-0.203,-0.133,0 days 09:17:56
1,75,1.922,-0.418,0 days 09:17:57
1,75,1.199,-0.996,0 days 09:17:58
1,75,-1.645,-0.652,0 days 09:17:59
1,75,-0.051,0.129,0 days 09:18:00
1,75,0.41,-0.715,0 days 09:18:01
1,75,0.332,0.098,0 days 09:18:02
1,75,-0.801,-0.852,0 days 09:18:03
1,75,-0.293,0.012,0 days 09:18:04
1,75,0.406,-0.539,0 days 09:18:05
1,75,0.234,0.066,0 days 09:18:06
1,75,0.582,0.836,0 days 09:18:07
1,75,0.781,1.477,0 days 09:18:08
1,75,-0.379,0.355,0 days 09:18:09
1,75,1.957,-0.355,0 days 09:18:10
1,75,0.219,-0.266,0 days 09:18:11
1,75,-1.027,0.297,0 days 09:18:12
1,75,-0.57,0.012,0 days 09:18:13
1,75,0.754,-0.348,0 days 09:18:14
1,75,0.102,-0.703,0 days 09:18:15
1,75,-2.832,0.18,0 days 09:18:16
1,75,-0.074,-0.293,0 days 09:18:17
1,75,0.234,-0.441,0 days 09:18:18
1,75,0.363,-0.703,0 days 09:18:19
1,75,0.09,-0.477,0 days 09:18:20
1,75,-0.246,0.355,0 days 09:18:21
1,75,-0.012,-0.645,0 days 09:18:22
1,75,0.301,-0.824,0 days 09:18:23
1,75,0.906,1.109,0 days 09:18:24
1,75,0.813,1.836,0 days 09:18:25
1,75,-0.422,0.305,0 days 09:18:26
1,75,1.586,-0.609,0 days 09:18:27
1,75,0.063,-0.629,0 days 09:18:28
1,75,-1.066,1.141,0 days 09:18:29
1,75,-0.617,-0.344,0 days 09:18:30
1,75,0.773,-0.031,0 days 09:18:31
1,75,-0.09,-0.656,0 days 09:18:32
1,75,-3.18,-0.516,0 days 09:18:33
1,75,-0.563,-0.887,0 days 09:18:34
1,75,0.648,-1.238,0 days 09:18:35
1,75,0.168,-0.117,0 days 09:18:36
1,75,-2.566,0.664,0 days 09:18:37
1,75,-0.645,-0.613,0 days 09:18:38
1,75,0.051,-0.84,0 days 09:18:39
1,75,0.238,-0.117,0 days 09:18:40
1,75,1.168,0.516,0 days 09:18:41
1,75,0.012,-0.148,0 days 09:18:42
1,75,-0.359,-0.242,0 days 09:18:43
1,75,0.273,-0.938,0 days 09:18:44
1,75,1.027,1.242,0 days 09:18:45
1,75,0.328,0.828,0 days 09:18:46
1,75,-0.266,0.332,0 days 09:18:47
1,75,1.492,-0.422,0 days 09:18:48
1,75,-0.094,0.59,0 days 09:18:49
1,75,-1.453,1.168,0 days 09:18:50
1,75,-0.574,-0.34,0 days 09:18:51
1,75,0.816,-1.184,0 days 09:18:52
1,75,-0.004,-0.688,0 days 09:18:53
1,75,-3.383,-0.477,0 days 09:18:54
1,75,-0.598,-0.5,0 days 09:18:55
1,75,1.191,-0.512,0 days 09:18:56
1,75,-0.219,0.02,0 days 09:18:57
1,75,-1.699,1.121,0 days 09:18:58
1,75,-0.133,0.031,0 days 09:18:59
1,75,0.207,-0.766,0 days 09:19:00
1,75,0.379,0.109,0 days 09:19:01
1,75,1.133,1.055,0 days 09:19:02
1,75,0.34,0.344,0 days 09:19:03
1,75,-0.426,-0.137,0 days 09:19:04
1,75,1.492,-0.996,0 days 09:19:05
1,75,0.105,-0.73,0 days 09:19:06
1,75,-1.871,-0.09,0 days 09:19:07
1,75,0.195,0.332,0 days 09:19:08
1,75,0.801,-1.109,0 days 09:19:09
1,75,0.215,-0.305,0 days 09:19:10
1,75,-2.906,-0.324,0 days 09:19:11
1,75,0.047,0.563,0 days 09:19:12
1,75,0.25,-0.781,0 days 09:19:13
1,75,0.117,-0.324,0 days 09:19:14
1,75,1.77,1.125,0 days 09:19:15
1,75,-0.438,0.133,0 days 09:19:16
1,75,0.086,-0.551,0 days 09:19:17
1,75,0.078,-0.211,0 days 09:19:18
1,75,0.5,-0.109,0 days 09:19:19
1,75,0.223,-1.461,0 days 09:19:20
1,75,-0.395,0.379,0 days 09:19:21
1,75,1.691,-0.387,0 days 09:19:22
1,75,-0.016,-0.652,0 days 09:19:23
1,75,-1.969,0.625,0 days 09:19:24
1,75,-0.309,-0.355,0 days 09:19:25
1,75,0.648,-1.027,0 days 09:19:26
1,75,0.109,-0.277,0 days 09:19:27
